t,x,y,vx,vy,r,theta,omega
21800,-169211302.65112317,76641264.61796822,-7319.017009647144,-10132.081163329045,185277703.77132663,3.877063643429494,0.00010893359564042225
22000,-170635054.05045125,74596707.53961565,-7118.756996640366,-10222.785391762856,185758844.70767853,3.898583126340868,0.00010759741455686985
22200,-172018721.14205265,72534626.76194435,-6918.335458006986,-10310.40388835649,186228328.7970747,3.919841419248765,0.00010629146453948483
22400,-173362275.4407418,70455631.74120142,-6717.7714934457745,-10394.97510371467,186686133.6651489,3.9408444163148832,0.00010501498533059056
22600,-174665692.0717131,68360324.4937731,-6517.083154856414,-10476.536237141527,187132238.2435571,3.9615978606865676,0.0001037672218584208
22800,-175928949.57191128,66249299.84255201,-6316.28750099091,-10555.123256105442,187566622.7018668,3.982107345767224,0.00010254742540328141
23000,-177152029.7018276,64123145.659453616,-6115.40064958151,-10630.770915491981,187989268.3828108,4.002378316686715,0.00010135485459745714
23200,-178334917.26724347,61982443.10413377,-5914.43782707939,-10703.512776599235,188400157.74075326,4.0224160719415245,0.00010018877627404649
23400,-179477599.95046988,59827766.85896674,-5713.413416132102,-10773.381225835177,188799274.28322324,4.0422257651772675,0.00009904846617871651
23600,-180580068.15065423,57659685.360350475,-5512.341000921708,-10840.407493081322,189186602.51537842,4.061812407088717,0.00009793320955724639
23800,-181642314.8327502,55478761.026412226,-5311.233410479846,-10904.621669691234,189562127.88726956,4.081180867414852,0.00009684230163067398
24000,-182664335.3847683,53285550.48119296,-5110.10276009048,-10966.052726096306,189925836.7437819,4.100335877008626,0.0000957750479688704
24200,-183646127.4829455,51080604.77539402,-4908.96049088594,-11024.728528994687,190277716.2771376,4.119282029963115,0.00009473076477244491
24400,-184587690.9644929,48864469.60377355,-4707.8174077369185,-11080.675858102368,190617754.4818485,4.138023785777519,0.00009370877907202065
24600,-185489027.70759937,46637685.5192839,-4506.683715532441,-11133.92042244827,190945940.11201507,4.156565471548143,0.0000927084288531215
24800,-186350141.51838765,44400788.14404436,-4305.569053941402,-11184.486876197683,191262262.64087275,4.174911284170976,0.00009172906311416715
25000,-187171038.02453625,42154308.37724622,-4104.482530743086,-11232.398833990695,191566712.2224929,4.193065292543853,0.0000907700418643837
25200,-187951724.57529828,39898772.60008937,-3903.4327538101334,-11277.678885784271,191859279.65554956,4.211031439757413,0.00008983073606780091
25400,-188692210.14766303,37634702.87785168,-3702.4278618236913,-11320.348611188465,192139956.34906974,4.228813545265196,0.00008891052753891688
25600,-189392505.2584224,35362617.1591939,-3501.4755537969572,-11360.428593288872,192408734.2900888,4.24641530702421,0.0000880088087950685
25800,-190052621.8819184,33083029.472804133,-3300.583117480024,-11397.938431948856,192665606.01313683,4.2638403035982195,0.00008712498287004405
26000,-190672573.37326157,30796450.12148686,-3099.7574567158053,-11432.896756586366,192910564.57148704,4.281091996216822,0.00008625846309301314
26200,-191252374.39682436,28503385.8738026,-2899.0051178138924,-11465.321238421317,193143603.51010087,4.298173730784106,0.00008540867283642448
26400,-191792040.85982564,26204340.153364506,-2698.332315006452,-11495.228602190458,193364716.84020838,4.3150887398313325,0.00008457504523613084
26600,-192291589.85083517,23899813.22589899,-2497.744955047692,-11522.634637327581,193573899.01546714,4.331840144408661,0.00008375702288664201
26800,-192751039.5830384,21590302.38417746,-2297.248661016021,-11547.55420860763,193771144.90964508,4.348430955911476,0.00008295405751407597
27000,-193170409.34211355,19276302.130926657,-2096.8487953757785,-11570.001266254016,193956449.79577824,4.364864077837291,0.00008216560962907577
27200,-193549719.4385842,16958304.35982487,-1896.5504823533365,-11589.988855508938,194129809.32675558,4.381142307469627,0.0000813911481616806
27400,-193888991.1645203,14636798.534691455,-1696.358629680407,-11607.529125667077,194291219.51728833,4.397268337485604,0.00008063015007988396
27600,-194188246.75447142,12312271.866976773,-1496.2779497556248,-11622.63333857341,194440676.72722334,4.4132447574842795,0.00007988209999337636
27800,-194447509.35052618,9985209.491659515,-1296.3129802738,-11635.311876586295,194578177.64616314,4.429074055433031,0.00007914648974375372
28000,-194666802.97140032,7656094.641658068,-1096.4681043707146,-11645.574250007236,194703719.27935866,4.444758619029486,0.00007842281798227351
28200,-194846152.4854663,5325408.82086226,-896.747570329958,-11653.42910397904,194817298.9348431,4.460300736976697,0.00007771058973605743
28400,-194985583.5876457,2993631.975891409,-697.1555108970148,-11658.884224854253,194918914.21177912,4.475702600169391,0.0000770093159634702
28600,-195085122.78009465,661242.6666842229,-497.69596224469296,-11661.946546035932,195008562.98999244,4.49096630278924,0.00007631851309924789
28800,-195144797.35662124,-1671281.7639743746,-298.3728826329427,-11662.622153292989,195086243.42066985,4.506093843307201,0.00007563770258980497
29000,-195164635.39078227,-4003465.0218848535,-99.1901708052192,-11660.916289552393,195151953.91820025,4.521087125391004,0.00007496641041901504
29200,-195144665.72761482,-6334831.693718981,99.84831583725546,-11656.833359170634,195205693.15314153,4.535947958715931,0.00007430416662463626
29400,-195084917.9789663,-8664907.080056364,298.73874324265887,-11650.376931686915,195247460.0462968,4.550678059677018,0.00007365050480543645
29600,-194985422.5223949,-10993217.029068477,497.4772828570621,-11641.549745060573,195277253.76388827,4.565279052000811,0.00007300496161896494
29800,-194846210.50361997,-13319287.770747533,696.060093874621,-11630.35370839528,195295073.7138166,4.5797524672547745,0.00007236707626981683
30000,-194667313.84250993,-15642645.751578048,894.4833055501921,-11616.78990415258,195300919.542999,4.594099745252403,0.00007173638998814072
30200,-194448765.24260285,-17962817.469549526,1092.7429995353623,-11600.858589857386,195294791.13577917,4.608322234352013,0.00007111244549805081
30400,-194190598.20416304,-20279329.30940913,1290.835192199032,-11582.559199298023,195276688.61340627,4.622421191647117,0.00007049478647552017
30600,-193892847.0407843,-22591707.37805383,1488.7558168937467,-11561.890343223497,195246612.334581,4.636397783046167,0.00006988295699525139
30800,-193555546.8995585,-24899477.339961957,1686.5007061289198,-11538.849809540647,195204562.8970711,4.650253083239356,0.0000692765009659444
31000,-193178733.7848361,-27202164.252564743,1884.0655736119365,-11513.434563013929,195150541.14039877,4.663988075550018,0.00006867496155330856
31200,-192762444.58561254,-29499292.401458863,2081.445996117879,-11485.640744470593,195084548.1496064,4.677603651668036,0.00006807788059009594
31400,-192306717.10658288,-31790385.13536169,2278.6373951482487,-11455.463669514138,195006585.2601089,4.6911006112625095,0.0000674847979723662
31600,-191811590.10291517,-34074964.70071149,2475.635018338608,-11422.897826749002,194916654.0636431,4.704479661470735,0.00006689525104112876
31800,-191277103.31880027,-36352552.0758154,2672.4339205744955,-11387.936875519576,194814756.41532773,4.7177414162604245,0.00006630877394844625
32000,-190703297.52984542,-38622666.80444876,2869.028944774299,-11350.573643166783,194700894.44184858,4.7308863956618294,0.00006572489700702378
32200,-190090214.58938602,-40884826.828809895,3065.4147022969933,-11310.800121805669,194575070.55078822,4.74391502486628,0.00006514314602225123
32400,-189437897.47879967,-43138548.32173543,3261.585552931765,-11268.607464627667,194437287.4411197,4.756827633187402,0.00006456304160561122
32600,-188746390.36191458,-45383345.518081725,3457.535584425544,-11223.98598173148,194287548.114888,4.769624452881065,0.00006398409846831303
32800,-188015738.6436139,-47618730.5451791,3653.2585915033555,-11176.925135486852,194125855.89010504,4.782305617819858,0.00006340582469396329
33000,-187245989.03274688,-49844213.25226627,3848.748054335175,-11127.413535435882,193952214.4148865,4.794871162017666,0.00006282772098903813
33200,-186437189.60946655,-52059301.038813666,4043.9971164016256,-11075.438932736954,193766627.68286225,4.807321017999642,0.00006224927990987839
33400,-185589389.89712468,-54263498.68164504,4238.998561709385,-11020.988214156903,193569100.04989436,4.81965501501262,0.00006166998506489108
33600,-184702640.93886358,-56456308.16076857,4433.744791305578,-10964.047395617621,193359636.2521399,4.831872877070741,0.00006108931029060607
33800,-183776995.37905583,-58637228.48382935,4628.227799038699,-10904.601615303909,193138241.42549923,4.843974220830783,0.00006050671880020924
34000,-182812507.5497535,-60805755.5090974,4822.439146511774,-10842.635126340248,192904921.12649256,4.855958553291414,0.000059921662303151346
34200,-181809233.5623192,-62961381.76690639,5016.369937171435,-10778.131289044937,192659681.35461247,4.8678252693102975,0.000059333580094418826
34400,-180767231.40442428,-65103596.279460594,5210.010789474493,-10711.072562771044,192402528.5762016,4.879573648932707,0.00005874189811204842
34600,-179686561.04261002,-67231884.37892954,5403.3518090712805,-10641.440497344718,192133469.74991024,4.891202854525003,0.00005814602796147471
34800,-178567284.5306215,-69345727.52375206,5596.382559942595,-10569.215724112619,191852512.35379058,4.902711927706067,0.0000575453659053201
35000,-177409466.1237366,-71444603.11307438,5789.0920344245205,-10494.37794661157,191559664.41408902,4.914099786069521,0.00005693929181727271
35200,-176213172.39932606,-73527984.2992494,5981.468622052602,-10416.905930875106,191254934.53580213,4.925365219689271,0.00005632716809875199
35400,-174978472.38389525,-75595339.79832804,6173.500077153975,-10336.777495393231,190938331.93506554,4.936506887400699,0.0000557083385571379
35600,-173705437.68687266,-77646133.69847676,6365.173485112929,-10253.969500743631,190609866.47344956,4.9475233128495875,0.000055082127244440684
35800,-172394142.64142624,-79679825.26625969,6556.475227232111,-10168.457838914635,190269548.69423988,4.9584128803006715,0.0000544478372554192
36000,-171044664.4526046,-81695868.75072819,6747.390944108164,-10080.217422342552,189917389.8607868,4.969173830197536,0.000053804749484321104
36200,-169657083.35311723,-83693713.1852659,6937.905497436883,-9989.222172688567,189553401.99701062,4.979804254465461,0.00005315212133962402
36400,-168231482.76708537,-85672802.18714254,7128.0029301592085,-9895.445009383198,189177597.93015695,4.990302091548743,0.000052489185416408964
36600,-166767949.48211432,-87632573.75473642,7317.6664248552825,-9798.857837969419,188789991.33590055,5.000665121174004,0.000051815148126304365
36800,-165266573.8300564,-89572460.06239222,7506.8782602895735,-9699.431538279005,188390596.7859021,5.010890958831066,0.000051129188285308234
37000,-163727449.87685528,-91491887.2528883,7695.619766005639,-9597.135952480436,187979429.7979285,5.020977049963114,0.00005043045566023864
37200,-162150675.6218824,-93390275.22749647,7883.871274864395,-9491.93987304082,187556506.88865313,5.030920663858131,0.000049718069475088565
37400,-160536353.20719942,-95267037.43362625,8071.6120734149135,-9383.811030648892,187121845.62925965,5.040718887233968,0.00004899111687918431
37600,-158884589.1372031,-97121580.65005648,8258.820349981646,-9272.71608215116,186675464.70397934,5.050368617509924,0.000048248651379780785
37800,-157195494.50913376,-98953304.76976822,8445.473140346652,-9158.620598558735,186217383.97169924,5.0598665557584415,0.00004748969124258917
38000,-155469185.25495377,-100761602.58040592,8631.546270899866,-9041.489053188476,185747624.53078568,5.0692091993313895,0.00004671321786474128
38200,-153705782.39512885,-102545859.54240765,8817.014299124668,-8921.28481000863,185266208.7872767,5.078392834156564,0.000045918174125872124
38400,-151905412.30487284,-104305453.56486094,9001.85045128003,-8797.970112266437,184773160.52660325,5.087413526701439,0.000045103462724371405
38600,-150068206.993446,-106039754.77915755,9186.026557134295,-8671.506071483062,184268504.98900992,5.096267115602927,0.000044267944507443775
38800,-148194304.39712614,-107748125.31053953,9369.51298159927,-8541.852656909912,183752268.94885302,5.104949202964018,0.000043410436805457174
39000,-146283848.6865048,-109429919.0476495,9552.278553106635,-8408.968685549879,183224480.7979649,5.113455145320655,0.000042529711783183296
39200,-144336990.5887924,-111084481.41022098,9734.290488561934,-8272.811812857364,182685170.633282,5.121780044285252,0.00004162449482298285
39400,-142353887.72585154,-112711149.11506945,9915.514314704395,-8133.338524242363,182134370.34894562,5.129918736876813,0.000040693462957804774
39600,-140334704.96871278,-114309249.94057266,10095.91378569373,-7990.504127516111,181572113.7330944,5.137865785551833,0.000039735243375100887
39800,-138279614.8093652,-115878102.48985855,10275.45079673779,-7844.262746429414,180998436.56957915,5.145615467955125,0.0000387484120164601
40000,-136188797.7506517,-117417015.95295243,10454.085293567638,-7694.567315469395,180413376.74484277,5.153161766415525,0.000037731492301998716
40200,-134062442.71513985,-118925289.86817174,10631.775177559171,-7541.369576096501,179816974.3602194,5.160498357218199,0.000036682954013371135
40400,-131900747.47388124,-120402213.88309595,10808.476206293057,-7384.620074621034,179209271.8499208,5.167618599693151,0.00003560121237476118
40600,-129703919.09601378,-121847067.51548347,10984.141889337327,-7224.268161937564,178590314.10499108,5.174515525168642,0.0000344846273774555
40800,-127472174.42020783,-123259119.91455472,11158.72337902977,-7060.26199535626,177960148.60352325,5.181181825848777,0.00003333150340067318
41000,-125205740.5490018,-124637629.62311326,11332.169356030183,-6892.548542792751,177318825.54744846,5.187609843686642,0.000032140089189319396
41200,-122904855.36712065,-125981844.34103379,11504.425909405709,-6721.073589602643,176666398.0062205,5.19379155933831,0.00003090857825834178
41400,-120569768.08491942,-127291000.69070847,11675.436411006147,-6545.781748373464,176002922.0677353,5.19971858129901,0.0000296351098034968
41600,-118200739.80814339,-128564323.98511162,11845.141383880125,-6366.616472015766,175328456.99684122,5.205382135340946,0.000028317770209681454
41800,-115798044.13524783,-129801027.99921693,12013.478364477834,-6183.520070526506,174643065.4018108,5.210773054393077,0.00002695459526065605
42000,-113361967.78357153,-131000314.74558333,12180.381758381496,-5996.433731831955,173946813.4091634,5.2158817690266925,0.00002554357316807584
42200,-110892811.24571127,-132161374.25501418,12345.782689301292,-5805.297547154277,173239770.8472434,5.220698298737363,0.000024082648553353573
42400,-108390889.47749682,-133283384.36329137,12509.608841072219,-5610.050541385959,172522011.43897805,5.225212244243977,0.000022569727533069095
42600,-105856532.61901951,-134365510.50509128,12671.784292386516,-5410.6307089995735,171793613.00425518,5.229412781059473,0.000021002684077480663
42800,-103290086.75022006,-135406905.5163047,12832.22934399723,-5206.975056067144,171054657.67238066,5.2332886546259125,0.00001937936783219891
43000,-100691914.68259376,-136406709.4461075,12990.860338131513,-4999.019649013983,170305232.10509259,5.23682817734896,0.000017697613615235927
43200,-98062396.78862225,-137364049.3802648,13147.589469857598,-4786.699670786412,169545427.7306278,5.240019227914031,0.00001595525282535591
43400,-95401931.8705907,-138278039.2772991,13302.324590157743,-4569.949485171568,168775340.98935488,5.242849253318584,0.00001415012702276586
43600,-92710938.07049651,-139147779.81931326,13454.969000470943,-4348.702710070827,167995073.59150478,5.24530527411247,0.000012280103969425679
43800,-89989853.82279958,-139972358.27943254,13605.421238484689,-4122.892300596373,167204732.78754857,5.2473738934011145,0.000010343096443222638
44000,-87239138.85180458,-140750848.40801924,13753.574854974944,-3892.450642933477,166404431.65178823,5.249041310234589,0.000008337084167372658
44200,-84459275.21550088,-141482310.3400171,13899.31818151853,-3657.309659989301,165594289.37974176,5.250293338079168,0.000006260139222896445
44400,-81650768.39771426,-142165790.52600366,14042.534088933076,-3417.4009299326995,164774431.59991974,5.251115429146535,0.0000041104553368318495
44600,-78814148.45044678,-142800321.68976742,14183.099736337383,-3172.655818818814,163944990.70060277,5.251492705438661,0.0000018863814606337
44800,-75949971.18829268,-143384922.81548488,14320.88631077052,-2923.005628587372,163106106.1722403,5.251409997452713,-0.0000004135399297420011
45000,-73058819.43682024,-143918599.1678498,14455.758757362193,-2668.3817618246208,162257924.96610156,5.250851891578629,-0.0000027905293704236366
45200,-70141304.336798,-144400342.34880698,14587.575500111177,-2408.7159047858513,161400601.86981374,5.249802787310502,-0.0000052455213406314155
45400,-67198066.70611715,-144829130.39486468,14716.188153404219,-2143.940230288444,160534299.90042618,5.2482469654788995,-0.0000077791091580129
45600,-64229778.461217925,-145203927.91930553,14841.441224496159,-1873.9876222042535,159659190.71563807,5.24616866879151,-0.000010391483436946758
45800,-61237144.09976295,-145523686.30398646,14963.171807274884,-1598.7919234046735,158775455.0438197,5.243552196039861,-0.000013082363758245223
46000,-58220902.2462122,-145787343.9458148,15081.209267753751,-1318.2882091416136,157883283.133447,5.240382011384926,-0.000015850923274673036
46200,-55181827.26183793,-145993826.56341124,15195.374921871346,-1032.4130879822949,156982875.2225487,5.236642870167994,-0.000018695706084660846
46400,-52120730.92057072,-146142047.56992215,15305.481706336042,-741.1050325545834,156074442.02874064,5.232319962697425,-0.000021614537352845014
46600,-49038464.15188412,-146230908.51842245,15411.333843433002,-444.3047425015445,155158205.2603855,5.227399077427964,-0.000024604426347309586
46800,-45935918.85170078,-146259299.62686002,15512.726500916686,-141.95554218780217,154234398.14937153,5.221866784866677,-0.000027661462806433908
47000,-42814029.76203174,-146226100.39002892,15609.44544834522,165.99618415544097,153303266.0059454,5.215710643396769,-0.00003078070734954
47200,-39673776.41973634,-146130180.28662547,15701.266711476987,479.6005170171885,152365066.79596525,5.208919427994634,-0.00003395607701067673
47400,-36516185.174406804,-145970399.59003407,15787.956226647695,798.9034829570246,151420071.74085242,5.201483382513072,-0.0000371802274078076
47600,-33342331.274930596,-145745610.29211023,15869.269497381047,1123.9464896191437,150468565.94041756,5.193394495800733,-0.00004044443356169373
47800,-30153341.023758326,-145454657.14987245,15944.951255861359,1454.7657111888868,149510849.01861432,5.184646801411256,-0.00004373847194738343
48000,-26950393.997295234,-145096378.86567962,16014.735132315454,1791.3914209641985,148547235.7921278,5.175236700013505,-0.00004705050698875514
48200,-23734725.330131784,-144669609.41215405,16078.343335817251,2133.8472676278184,147578056.96153575,5.165163302837775,-0.000050366985878648465
48400,-20507628.06002278,-144173179.513805,16135.48635054503,2482.149491745229,146603659.82458287,5.15442879357754,-0.00005367254630117413
48600,-17270455.529604442,-143605918.29800794,16185.862652091686,2836.306078985352,145624409.01088002,5.143038805114219,-0.000056949942316605774
48800,-14024623.839793444,-142966655.12869316,16229.158449055,3196.315846573871,144640687.23707786,5.131002806254233,-0.00006017999429993089
49000,-10771614.348629277,-142254221.63678274,16265.047455820833,3562.1674595521754,143652896.08126384,5.118334492384694,-0.00006334156934769296
49200,-7512976.207989539,-141467453.96207494,16293.19070319869,3933.838373538992,142661456.77499056,5.105052172600751,-0.00006641159891971355
49400,-4250328.929114062,-140605195.22189713,16313.236394377383,4311.293700889016,141666811.0109549,5.091179144482825,-0.00006936514058963054
49600,-985364.9662064067,-139666298.22241172,16324.819814538278,4694.484997426947,140669421.76391238,5.07674404637021,-0.00007217549056307912
49800,2280147.6944721946,-138649628.42894736,16327.563303393006,5083.3489673217555,139669774.12192044,5.061781175768653,-0.00007481435300778516
50000,5544362.95465179,-137554067.21211302,16321.076300897977,5477.806084171681,138668376.12445664,5.046330761537158,-0.0000772520711574723
50200,8805354.050138505,-136378515.38671017,16304.955477433577,5877.759127014249,137665759.60335025,5.030439176826918,-0.00007945792355120178
50400,12061111.042301035,-135121897.06055462,16278.784960812643,6283.091630777692,136662481.02179116,5.014159079500794,-0.00008140048663062017
50600,15309538.377018712,-133783163.81022015,16242.136673588391,6693.666251672353,135659122.30593944,4.997549467049016,-0.00008304806225888963
50800,18548452.53606873,-132361299.20037897,16194.570795250096,7109.3230492059465,134656291.6628466,4.980675633925786,-0.00008436916561614733
51000,21775579.809069563,-130855323.66279525,16135.636365004166,7529.877687918612,133654624.37751652,4.963609020827163,-0.00008533306549311575
51200,24988554.217451997,-129264299.75007594,16064.872041912164,7955.119563596512,132654783.58097781,4.946426947740993,-0.00008591036543084892
51400,28184915.625484537,-127587337.77794395,15981.807040162705,8384.809860659949,131657460.9802119,4.92921222560565,-0.00008607361067671459
51600,31362108.07711472,-125823601.86801286,15885.962258150905,8818.679549655437,130663377.53968725,4.912052645041823,-0.00008579790281913967
51800,34517478.40127056,-123972316.40074676,15776.851620779207,9256.427336330518,129673284.10309054,4.895040344738388,-0.00008506150151717241
52000,37648275.1322547,-122032772.8854167,15653.983654920678,9697.71757665031,128687961.94263488,4.878271066491699,-0.00008384639123344437
52200,40751647.7959017,-120004337.25034967,15516.863318235004,10142.178175335182,127708223.22206837,4.861843308383189,-0.00008213879054255169
52400,43824646.61618655,-117886457.55253758,15364.99410142424,10589.39848906047,126734911.35822394,4.84585739186833,-0.0000799295825742902
52600,46864222.70088186,-115678672.1006672,15197.88042347653,11038.927259351907,125768901.26466031,4.830414462366453,-0.00007721464750938903
52800,49867228.76855791,-113380617.9797849,15015.030338380246,11490.270604411468,124811099.45966956,4.815615446026854,-0.00007399508169799342
53000,52830420.48257781,-110992039.95906949,14815.958570099488,11942.890103577063,123862444.0197012,4.801559987483654,-0.00007027729271599843
53200,55750458.460614055,-108512799.75651018,14600.189890181227,12396.201012796513,122923904.35810952,4.7883453944441925,-0.00006607296519730588
53400,58623911.03043576,-105942885.6256507,14367.262849108532,12849.570654297384,121996480.80811647,4.776065614807317,-0.00006139889818437534
53600,61447257.804099634,-103282422.21996076,14116.733868319365,13302.317028449697,121081203.98804331,4.764810270689943,-0.000056276720586871166
53800,64216894.14301546,-100531680.67985918,13848.181694579127,13753.707700507923,120179133.92625913,4.754663771350626,-0.00005073249669658749
54000,66929136.5854242,-97691088.8759972,13561.212212043707,14202.95901930988,119291358.92298496,4.745704523711314,-0.00004479623819655624
54200,69580229.3053873,-94761241.73021767,13255.463599815528,14649.235728897684,118418994.12614664,4.738004255224282,-0.00003850134243516307
54400,72166351.66819638,-91742911.5227835,12930.611814045387,15091.651037170803,117563179.79896182,4.731627459476011,-0.00003188397874135647
54600,74683626.94093147,-88637058.08122078,12586.376363675408,15529.267207813613,116725079.25795156,4.7266309704378315,-0.00002498244519089392
54800,77128132.20849386,-85444838.73270813,12222.52633781191,15961.096742563232,115905876.46166147,4.723063666923215,-0.000017836517573082927
55000,79495909.53461033,-82167617.88869165,11838.886630582338,16386.104220082365,115106773.23263565,4.720966304817116,-0.000010486810530494861
55200,81782978.39388265,-78806976.117701,11435.34429636157,16803.20885495325,114328986.0981763,4.720371471177131,-0.000002974168199924769
55400,83985349.38482782,-75364718.55064176,11011.854954725906,17211.28783529617,113573742.73920083,4.721303651485422,0.000004660901541454327
55600,86099039.21498239,-71842882.45265202,10568.449150772805,17609.180489948667,112842278.04111828,4.723779399212033,0.000012378738633055702
55800,88120086.92758004,-68243743.78749673,10105.238562988236,17995.693325776454,112135829.74611038,4.72780759543806,0.000020140981130135496
56000,90044571.31521958,-64569822.5950259,9622.421938197711,18369.605962354162,111455633.71251254,4.7333897855396545,0.000027910950507974177
56200,91868629.43960553,-60823887.00004917,9120.290621929782,18729.67797488366,110802918.79411292,4.7405205797754695,0.000035653971179072755
56400,93588476.14829431,-57008955.67267558,8599.233543443868,19074.65663686792,110178901.36004402,4.749188104953013,0.00004333762588771443
56600,95200424.4499862,-53128298.566287376,8059.7415084594595,19403.285531941005,109584779.48441993,4.759374495064774,0.00005093195055880772
56800,96700906.57998772,-49185435.770336114,7502.410650007583,19714.3139797563,109021726.84380901,4.771056409773071,0.00005840957354148311
57000,98086495.55788922,-45184134.331429705,6927.94488950748,20006.50719453204,108490886.36982082,4.784205570780273,0.00006574580503600752
57200,99353927.01124217,-41128402.91792684,6337.157266764715,20278.65706751431,107993363.71327873,4.798789307357534,0.0000729186828863053
57400,100500121.01315488,-37022484.23048752,5730.970009563559,20529.593437196618,107530220.58535251,4.81477110354503,0.00007990898093747901
57600,101522203.65938759,-32870845.093538627,5110.413231163547,20758.195684744453,107102468.04931934,4.832111140721647,0.00008670018588308553
57800,102417528.09285516,-28678164.19994982,4476.622167337844,20963.40446794404,106711059.84396173,4.8507668303306275,0.00009327844804490415
58000,103183694.67152536,-24449317.522665918,3830.832893350986,21144.233386419506,106356885.82564862,4.870693332513977,0.00009963251091674992
58200,103818569.97050339,-20189361.451641373,3174.3764948901553,21299.780355122726,106040765.62054193,4.891844057240356,0.00010575362363189458
58400,104320304.31141067,-15903513.760964658,2508.671704536345,21429.238453383576,105763442.5808149,4.914171145207811,0.0001116354398372729
58600,104687347.52254616,-11597132.558140479,1835.216055677452,21531.90601412089,105525578.13900153,4.937625926371924,0.00011727390582056683
58800,104918462.65201457,-7275693.413561426,1155.5756473420256,21607.195722895267,105327746.65242504,4.962159354405853,0.00012266714016964542
59000,105012737.38293116,-2944764.9116158364,471.37365458295733,21654.64250972795,105170430.82497247,4.987722415759293,0.00012781530676720418
59200,104969592.93452364,1390017.0959857488,-215.72224203755366,21673.910038007925,105054017.78628531,5.0142665122684855,0.00013272048254596083
59400,104788790.274638,5722976.22076948,-904.0132994282017,21664.795623918657,104978795.89882296,5.041743816498847,0.00013738652115180544
59600,104470433.51666965,10048422.91192044,-1591.7837898417229,21627.233455754795,104944952.35143784,5.070107599194281,0.00014181891347717204
59800,104014970.42583892,14360682.116716381,-2277.3154541536724,21561.296023979707,104952571.58439568,5.099312528378792,0.00014602464592255166
60000,103423190.01433523,18654120.86036935,-2958.9020575184486,21467.19371826485,105001634.57558897,5.129314939819756,0.00015001205720482422
60200,102696217.26034668,22923175.379403457,-3634.86376994272,21345.272595170536,105092019.00151388,5.16007307872761,0.00015379069453926784
60400,101835505.04049487,27162377.452915065,-4303.561099259063,21196.01036755803,105223500.26994547,5.191547312739512,0.00015737117005951238
60600,100842823.41688061,31366379.595363274,-4963.4081180713065,21020.010712241037,105395753.404714,5.223700316417302,0.00016076501838894718
60800,99720246.46712609,35529978.80214064,-5612.884748772585,20817.996033886804,105608355.74711211,5.256497227681835,0.00016398455632266217
61000,98470136.88701081,39648138.5739604,-6250.547900576368,20590.7988590988,105860790.42376803,5.289905776803454,0.0001670427456080961
61200,97095128.62937592,43716008.9866856,-6875.041288174445,20339.35206362596,106152450.51776531,5.323896388766581,0.00016995305981563671
61400,95598107.86909017,47728944.61805081,-7485.10380142875,20064.678156826103,106482643.86874995,5.358442260018862,0.00017272935626140386
61600,93982192.60157464,51682520.190127715,-8079.576337577591,19767.87786038452,106850598.41902226,5.3935194107950135,0.0001753857538807583
61800,92250711.19158487,55572543.834691696,-8657.407049948864,19450.118222819907,107255468.01633207,5.429106714365675,0.00017793651785330948
62000,90407180.18990743,59395067.93626797,-9217.655008387226,19112.620507881395,107696338.58034326,5.465185904696008,0.0001803959516516629
62200,88455281.72891061,63146397.55312706,-9759.492304984073,18756.64808429544,108172234.53846315,5.501741564102463,0.00018277829703227817
62400,86398840.79431348,66823096.45862416,-10282.204672985697,18383.494527485513,108682125.43780379,5.538761092565358,0.00018509764231447413
62600,84241802.6511132,70421990.88304079,-10785.190716001385,17994.472122083156,109224932.64323726,5.576234660387446,0.00018736783911044055
62800,81988210.67746705,73940171.0687612,-11267.959868230757,17590.900928602045,109799536.03654335,5.614155145884017,0.00018960242748285167
63000,79642184.83264698,77374990.77874158,-11730.129224100347,17174.0985499019,110404780.63820602,5.6525180597489495,0.00019181456932466378
63200,77207900.95515327,80724064.91960402,-12171.419387468519,16745.370704312147,111039483.08114484,5.691321457665835,0.00019401698958442887
